date;position;mesure;limite
01/01/2023 10:46;48.54456666666667 5.893798333333333;81;80
01/01/2023 10:46;48.55442 5.895115;91;80
01/01/2023 10:47;49.01432833333333 8.027506666666667;81;80
01/01/2023 10:47;49.356315 0.48477000000000003;64;70
01/01/2023 10:47;49.357645 0.4814866666666667;95;70
01/01/2023 10:47;48.801743333333334 6.656645;67;70
01/01/2023 10:47;48.51320833333333 3.630135;70;90
01/01/2023 10:48;48.73681333333333 4.606961666666667;121;110
01/01/2023 10:48;48.57149 5.888296666666667;81;80
01/01/2023 10:49;49.35311 0.49972;20;80
01/01/2023 10:49;49.813786666666665 4.605558333333334;94;80
01/01/2023 10:49;48.173805 4.211823333333333;50;80
01/01/2023 10:49;48.172738333333335 4.213485;52;80
01/01/2023 10:49;48.17516833333333 4.209725;51;80
01/01/2023 10:49;48.81008333333333 6.694465;86;80
01/01/2023 10:49;48.739536666666666 4.596813333333333;84;80
01/01/2023 10:49;48.51570666666667 3.6501533333333334;74;90
01/01/2023 10:49;48.51560333333333 3.6493466666666667;63;90
01/01/2023 10:50;48.992626666666666 8.078563333333333;84;80
01/01/2023 10:50;48.176156666666664 4.208208333333333;85;80
01/01/2023 10:50;48.81299166666667 6.708443333333333;51;80
01/01/2023 10:50;48.81305 6.70875;54;80
01/01/2023 10:50;48.75205166666667 4.590695;81;80
01/01/2023 10:50;48.59148166666667 5.889911666666666;92;80
01/01/2023 10:51;48.987653333333334 8.087453333333332;87;80
01/01/2023 10:51;49.113625 6.369668333333333;87;80
01/01/2023 10:51;48.19056 4.185923333333333;78;80
01/01/2023 10:51;48.18792333333333 4.189981666666666;90;80
01/01/2023 10:51;48.188335 4.189351666666667;91;80
01/01/2023 10:51;48.760965 4.5874033333333335;75;70
01/01/2023 10:51;48.50816833333333 3.6915733333333334;81;90
01/01/2023 10:51;48.50826 3.6912533333333335;78;90
01/01/2023 10:51;48.51323333333333 3.676595;86;90
01/01/2023 10:51;48.610418333333335 5.890985;92;80
01/01/2023 10:51;48.60631166666667 5.890763333333333;94;80
01/01/2023 10:51;48.608275 5.890886666666667;107;80
01/01/2023 10:52;48.37401666666667 7.228561666666667;57;80
01/01/2023 10:52;48.50801333333333 3.692215;81;90
01/01/2023 10:52;48.613323333333334 5.891113333333333;83;80
01/01/2023 10:53;49.115518333333334 6.34413;89;80
01/01/2023 10:53;49.11488666666666 6.34692;67;80
01/01/2023 10:53;48.81814333333333 6.741763333333333;88;80
01/01/2023 10:53;48.783305 4.582026666666667;86;80
01/01/2023 10:53;48.77958666666667 4.587691666666666;100;80
01/01/2023 10:53;48.190068333333336 -3.56807;36;70
01/01/2023 10:53;48.62872 5.89168;121;80
01/01/2023 10:54;48.976791666666664 8.134005;33;80
01/01/2023 10:54;48.97969666666667 8.130245;71;80
01/01/2023 10:54;49.347318333333334 0.5459183333333333;82;80
01/01/2023 10:54;49.347881666666666 0.5478483333333333;83;80
01/01/2023 10:54;48.20704166666667 4.159456666666666;83;80
01/01/2023 10:54;48.21098166666667 4.153543333333333;97;80
01/01/2023 10:54;48.21203666666667 4.152096666666667;101;80
01/01/2023 10:54;48.820973333333335 6.753305;87;80
01/01/2023 10:54;48.511518333333335 3.7203483333333334;48;80
01/01/2023 10:54;48.19104166666666 -3.56883;91;70
01/01/2023 10:54;48.63513 5.8919733333333335;86;80
01/01/2023 10:55;49.115968333333335 6.301993333333333;77;80
01/01/2023 10:55;49.116985 6.315876666666667;79;80
01/01/2023 10:55;48.216103333333336 4.146638333333334;85;70
01/01/2023 10:55;48.652188333333335 5.895415;51;80
01/01/2023 10:55;48.650106666666666 5.892753333333333;80;70
01/01/2023 10:56;49.114885 6.284346666666667;66;80
01/01/2023 10:56;48.225975 4.132998333333333;64;80
01/01/2023 10:56;48.508698333333335 3.7361866666666668;61;80
01/01/2023 10:56;48.50904666666667 3.734365;33;80
01/01/2023 10:56;48.50932 3.732718333333333;44;80
01/01/2023 10:57;48.23043833333333 4.127388333333333;93;80
01/01/2023 10:57;48.23905333333333 4.12066;80;80
01/01/2023 10:58;48.24707166666666 4.115973333333334;78;80
01/01/2023 10:58;48.244036666666666 4.117736666666667;87;80
01/01/2023 10:58;48.236898333333336 -3.5963416666666665;81;80
01/01/2023 10:58;48.238526666666665 -3.5980666666666665;88;80
01/01/2023 10:58;48.233198333333334 -3.591353333333333;84;80
01/01/2023 10:59;49.777948333333335 4.69641;40;80
01/01/2023 10:59;49.778025 4.696251666666667;34;80
01/01/2023 10:59;49.77818 4.695935;28;80
01/01/2023 10:59;49.11944666666667 6.243931666666667;73;80
01/01/2023 10:59;49.35405 0.6239316666666667;75;80
01/01/2023 10:59;48.50273333333333 3.771611666666667;49;80
01/01/2023 10:59;48.679386666666666 5.917345;80;80
01/01/2023 11:00;49.77855666666667 4.695186666666666;44;80
01/01/2023 11:00;49.77883666666666 4.694606666666667;59;80
01/01/2023 11:00;49.11938833333333 6.236275;63;80
01/01/2023 11:00;49.354843333333335 0.6345166666666666;78;80
01/01/2023 11:00;48.24668333333333 -3.6096766666666666;61;70
01/01/2023 11:00;48.68604833333333 5.907188333333333;79;80
01/01/2023 11:01;49.784621666666666 4.681893333333333;47;80
01/01/2023 11:01;48.85610833333333 6.904341666666666;98;80
01/01/2023 11:01;48.500643333333336 3.7982033333333334;80;90
01/01/2023 11:01;48.69351833333333 5.898276666666667;35;80
01/01/2023 11:01;48.69235333333334 5.899498333333334;50;80
01/01/2023 11:02;49.78697 4.674685;56;80
01/01/2023 11:02;48.98654666666667 8.105621666666666;95;80
01/01/2023 11:02;48.283476666666665 4.134031666666667;93;90
01/01/2023 11:02;48.499375 3.826513333333333;91;90
01/01/2023 11:02;48.49937833333333 3.8271783333333333;90;90
01/01/2023 11:02;48.266135 -3.6053083333333333;62;70
01/01/2023 11:02;48.695186666666665 5.89654;53;80
01/01/2023 11:03;49.35863666666667 0.6918133333333334;102;80
01/01/2023 11:03;48.49937666666667 3.8278499999999998;84;90
01/01/2023 11:03;48.265831666666664 -3.6127599999999997;70;70
01/01/2023 11:04;48.489835 3.8590833333333334;85;90
01/01/2023 11:04;48.71576666666667 5.8749199999999995;76;80
01/01/2023 11:05;48.917773333333336 4.42194;70;70
01/01/2023 11:05;48.917228333333334 4.422565;71;70
01/01/2023 11:05;48.48076 3.867305;104;90
01/01/2023 11:05;48.48076 3.867305;88;90
01/01/2023 11:05;48.28513 -3.6145766666666668;57;80
01/01/2023 11:05;48.72403666666666 5.868843333333333;94;80
01/01/2023 11:06;49.81095333333333 4.612291666666667;49;80
01/01/2023 11:06;49.81041833333333 4.61314;54;80
01/01/2023 11:06;49.81077333333333 4.612565;50;80
01/01/2023 11:06;49.115905 6.204728333333334;128;90
01/01/2023 11:06;49.357996666666665 0.7348133333333333;82;80
01/01/2023 11:06;48.92142333333334 4.4177583333333335;69;70
01/01/2023 11:06;48.35409 7.258258333333333;50;80
01/01/2023 11:06;48.353791666666666 7.26047;37;80
01/01/2023 11:06;48.47183166666667 3.8780683333333332;78;90
01/01/2023 11:07;49.814255 4.604346666666666;68;80
01/01/2023 11:07;49.777975 4.696221666666666;40;80
01/01/2023 11:07;49.777855 4.696456666666666;42;80
01/01/2023 11:07;48.33288833333334 4.139065;82;90
01/01/2023 11:07;48.93403166666667 4.403245;82;70
01/01/2023 11:07;48.926568333333336 4.4118216666666665;61;70
01/01/2023 11:07;48.75290666666667 5.864098333333334;86;80
01/01/2023 11:08;49.826695 4.601213333333334;85;80
01/01/2023 11:08;49.35769666666667 0.7725866666666668;81;80
01/01/2023 11:08;49.780076666666666 4.691971666666666;44;80
01/01/2023 11:08;48.335161666666664 4.152301666666666;101;90
01/01/2023 11:08;48.934976666666664 4.40215;65;70
01/01/2023 11:08;48.93661 4.40027;72;70
01/01/2023 11:08;48.351495 7.28246;95;80
01/01/2023 11:08;48.459338333333335 3.8972866666666666;88;90
01/01/2023 11:08;48.450919999999996 3.904415;83;90
01/01/2023 11:08;48.45459 3.901806666666667;98;90
01/01/2023 11:08;48.29928666666667 -3.6447716666666667;70;80
01/01/2023 11:08;48.763893333333336 5.8642900000000004;69;80
01/01/2023 11:09;49.783411666666666 4.684521666666667;48;80
01/01/2023 11:09;49.785625 4.67922;46;80
01/01/2023 11:09;48.33741 4.165761666666667;105;90
01/01/2023 11:09;48.339565 4.17852;101;90
01/01/2023 11:09;48.349846666666664 7.290553333333333;46;80
01/01/2023 11:09;48.34979166666667 7.29073;46;80
01/01/2023 11:09;48.443153333333335 3.908053333333333;97;90
01/01/2023 11:09;48.76734166666667 5.864928333333333;45;80
01/01/2023 11:10;49.83950333333333 4.604266666666667;39;80
01/01/2023 11:10;49.355916666666666 0.797905;72;80
01/01/2023 11:10;49.78634666666667 4.6765799999999995;45;80
01/01/2023 11:10;49.7869 4.671243333333333;67;80
01/01/2023 11:10;49.7868 4.670246666666666;48;80
01/01/2023 11:10;48.34164166666667 4.190828333333333;96;90
01/01/2023 11:10;48.342531666666666 4.196166666666667;103;90
01/01/2023 11:10;48.34169166666667 4.191146666666667;102;90
01/01/2023 11:10;48.34818833333333 7.29572;67;80
01/01/2023 11:10;48.43542166666667 3.9117483333333336;116;90
01/01/2023 11:10;48.31655833333333 -3.6766199999999998;92;80
01/01/2023 11:10;48.775396666666666 5.8643350000000005;94;80
01/01/2023 11:10;48.783746666666666 5.860698333333334;118;80
01/01/2023 11:11;49.353735 0.8099366666666667;35;80
01/01/2023 11:11;49.78443166666667 4.6642600000000005;78;70
01/01/2023 11:11;48.13141 5.343805;52;80
01/01/2023 11:11;48.421415 3.92054;48;80
01/01/2023 11:11;48.793175 5.855241666666666;91;80
01/01/2023 11:12;46.31779 -0.39225499999999996;91;90
01/01/2023 11:12;49.35396 0.8112416666666667;23;80
01/01/2023 11:12;49.78964666666667 4.64558;118;110
01/01/2023 11:12;48.34769166666667 4.226726666666667;88;90
01/01/2023 11:12;48.34605833333333 4.216986666666667;79;90
01/01/2023 11:12;48.41426166666667 3.9295066666666667;92;90
01/01/2023 11:12;48.32913833333333 -3.6942;78;80
01/01/2023 11:13;49.86684666666667 4.631483333333334;85;80
01/01/2023 11:13;49.35480333333334 0.8159183333333334;24;80
01/01/2023 11:13;48.35055166666667 4.243431666666667;94;90
01/01/2023 11:13;48.3496 4.2377633333333335;95;90
01/01/2023 11:13;48.35111166666667 4.246863333333334;90;90
01/01/2023 11:13;48.350028333333334 4.24028;109;90
01/01/2023 11:13;48.34927666666667 4.235893333333333;99;90
01/01/2023 11:13;48.35106 4.246551666666667;86;90
01/01/2023 11:13;48.35028833333333 4.241858333333333;98;90
01/01/2023 11:13;48.399678333333334 3.9433616666666667;93;90
01/01/2023 11:13;48.39987333333333 3.943205;89;90
01/01/2023 11:14;48.39215166666666 3.9494966666666667;94;90
01/01/2023 11:14;48.397306666666665 3.94529;93;90
01/01/2023 11:14;48.38976666666667 3.9514016666666665;99;90
01/01/2023 11:14;48.346045 -3.730156666666667;74;80
01/01/2023 11:14;48.34585333333333 -3.73383;72;80
01/01/2023 11:15;49.88447333333333 4.630538333333333;62;80
01/01/2023 11:15;46.30026 -0.3441766666666667;91;90
01/01/2023 11:15;49.358356666666666 0.83521;80;80
01/01/2023 11:15;49.357018333333336 0.8277066666666666;55;80
01/01/2023 11:15;49.80880666666667 4.61528;53;80
01/01/2023 11:15;48.35569 4.274265;96;90
01/01/2023 11:15;48.35785 4.286975;95;90
01/01/2023 11:15;48.355471666666666 4.272963333333333;87;90
01/01/2023 11:15;48.35807166666667 4.288241666666667;110;90
01/01/2023 11:16;46.301055 -0.32895833333333335;102;90
01/01/2023 11:16;46.300828333333335 -0.33055333333333337;86;90
01/01/2023 11:16;49.358646666666665 0.8404233333333334;72;80
01/01/2023 11:16;49.813651666666665 4.606161666666667;65;80
01/01/2023 11:16;48.36101166666667 4.306098333333333;122;90
01/01/2023 11:16;48.358335 4.28982;92;90
01/01/2023 11:16;48.37346333333333 3.9638483333333334;90;90
01/01/2023 11:17;49.903886666666665 4.6375383333333335;75;90
01/01/2023 11:17;46.29699333333333 -0.30366;93;90
01/01/2023 11:17;46.29699333333333 -0.30366;90;90
01/01/2023 11:17;49.35998333333333 0.8509983333333333;45;80
01/01/2023 11:17;49.82891333333333 4.6026;83;80
01/01/2023 11:18;49.83473 4.604235;44;80
01/01/2023 11:18;49.834275 4.604095;57;80
01/01/2023 11:18;49.83141166666667 4.60307;70;80
01/01/2023 11:18;49.829255 4.602805;83;80
01/01/2023 11:18;49.83450833333333 4.6041783333333335;43;80
01/01/2023 11:18;49.833331666666666 4.603711666666666;52;80
01/01/2023 11:18;48.36343333333333 4.3278316666666665;43;80
01/01/2023 11:18;48.363216666666666 4.332568333333334;43;80
01/01/2023 11:18;48.36114333333333 3.9785283333333332;65;70
01/01/2023 11:18;48.359896666666664 3.981203333333333;68;70
01/01/2023 11:18;48.36098666666667 3.978841666666667;69;70
01/01/2023 11:18;48.355375 -3.790103333333333;60;80
01/01/2023 11:19;46.286381666666664 -0.2782383333333333;86;90
01/01/2023 11:19;49.35826333333333 0.878535;60;80
01/01/2023 11:19;49.83914166666667 4.603801666666667;42;80
01/01/2023 11:19;48.367488333333334 4.34097;85;90
01/01/2023 11:19;48.363598333333336 4.333128333333334;45;80
01/01/2023 11:19;48.36911333333333 -3.8119033333333334;77;80
01/01/2023 11:20;49.93607 4.64063;42;80
01/01/2023 11:20;49.13503 6.5866299999999995;165;130
01/01/2023 11:20;46.28302166666667 -0.2602116666666667;87;90
01/01/2023 11:20;49.842983333333336 4.609971666666667;49;80
01/01/2023 11:20;49.84276833333333 4.6097383333333335;52;80
01/01/2023 11:20;48.37162 4.34485;108;90
01/01/2023 11:20;48.373356666666666 4.34651;90;90
01/01/2023 11:20;48.37642 4.349335;90;90
01/01/2023 11:20;48.345445 4.004548333333333;106;90
01/01/2023 11:20;48.340518333333335 4.0115783333333335;85;90
01/01/2023 11:20;48.346473333333336 4.00277;95;90
01/01/2023 11:20;48.34808833333334 3.999973333333333;89;90
01/01/2023 11:20;48.34206666666667 4.009558333333334;91;90
01/01/2023 11:21;49.35500833333333 0.8990966666666667;78;80
01/01/2023 11:21;49.35376 0.90681;65;80
01/01/2023 11:21;48.33916 4.013371666666667;74;90
01/01/2023 11:21;48.33781333333334 4.015173333333333;86;90
01/01/2023 11:21;48.996935 6.280355;89;80
01/01/2023 11:21;48.997115 6.28024;90;80
01/01/2023 11:22;49.006755 8.051486666666667;82;80
01/01/2023 11:22;46.26960166666667 -0.22840999999999997;68;90
01/01/2023 11:22;49.352 0.9166216666666667;65;80
01/01/2023 11:22;49.35257166666667 0.9153966666666666;46;80
01/01/2023 11:22;48.398905 4.370348333333333;94;90
01/01/2023 11:22;48.39700333333333 4.36856;89;90
01/01/2023 11:23;48.822581666666665 -0.5630516666666666;73;90
01/01/2023 11:23;48.8256 -0.5628233333333333;72;90
01/01/2023 11:23;48.40626 4.379101666666666;31;90
01/01/2023 11:23;48.393251666666664 -3.8604783333333335;67;80
01/01/2023 11:24;49.01535 8.02477;87;80
01/01/2023 11:24;49.01776666666667 8.01182;76;80
01/01/2023 11:24;49.930213333333334 4.64869;36;80
01/01/2023 11:24;49.930528333333335 4.648815;43;80
01/01/2023 11:24;46.253485 -0.20936000000000002;90;90
01/01/2023 11:24;48.419063333333334 4.3969716666666665;90;90
01/01/2023 11:24;48.417161666666665 4.393818333333333;123;90
01/01/2023 11:24;48.98366166666667 6.308515;79;80
01/01/2023 11:24;48.98405 6.311396666666667;103;80
01/01/2023 11:24;48.98362 6.308223333333333;74;80
01/01/2023 11:24;48.405045 -3.861248333333333;89;90
01/01/2023 11:25;45.79193166666667 1.2932616666666668;53;70
01/01/2023 11:25;45.79616333333333 1.2943516666666666;80;70
01/01/2023 11:25;45.79323333333333 1.2948566666666668;64;70
01/01/2023 11:25;48.80175166666667 -0.5633883333333334;91;90
01/01/2023 11:25;48.80251833333333 -0.5632933333333334;92;90
01/01/2023 11:25;49.92906833333333 4.658925;88;80
01/01/2023 11:25;49.92523333333333 4.651063333333333;55;80
01/01/2023 11:25;48.350136666666664 7.289761666666666;29;80
01/01/2023 11:25;48.986215 6.328311666666667;76;80
01/01/2023 11:25;48.917183333333334 5.812773333333333;65;80
01/01/2023 11:26;45.786433333333335 1.2893416666666666;65;80
01/01/2023 11:26;46.24718333333333 -0.18832166666666666;94;90
01/01/2023 11:26;46.240521666666666 -0.17839333333333332;82;90
01/01/2023 11:26;46.24113666666667 -0.17930833333333332;93;90
01/01/2023 11:26;48.352713333333334 7.277106666666667;57;80
01/01/2023 11:26;48.353123333333336 7.27165;43;80
01/01/2023 11:26;48.98909 6.3534266666666666;83;80
01/01/2023 11:27;45.777166666666666 1.28889;103;80
01/01/2023 11:27;45.767608333333335 1.2911316666666668;71;80
01/01/2023 11:27;46.23013666666667 -0.16294333333333333;91;90
01/01/2023 11:27;46.23823 -0.17495333333333332;99;90
01/01/2023 11:27;48.98976833333333 6.36427;90;80
01/01/2023 11:27;48.989918333333335 6.366678333333334;86;80
01/01/2023 11:27;48.43692 -3.886143333333333;68;80
01/01/2023 11:27;48.44139833333333 -3.8851166666666668;40;80
01/01/2023 11:28;45.766495 1.29243;74;80
01/01/2023 11:28;45.76605833333333 1.2946783333333334;73;80
01/01/2023 11:28;48.776935 -0.5648383333333334;65;90
01/01/2023 11:28;49.85740166666667 4.624643333333333;85;80
01/01/2023 11:28;48.86593 4.18524;79;90
01/01/2023 11:28;48.354863333333334 7.254966666666666;27;80
01/01/2023 11:28;48.989615 6.390616666666666;76;80
01/01/2023 11:28;48.99086333333333 6.385865;80;80
01/01/2023 11:29;45.751375 1.2894133333333333;45;80
01/01/2023 11:29;45.756835 1.2906633333333333;78;70
01/01/2023 11:29;45.75714166666667 1.290675;68;70
01/01/2023 11:29;45.75230166666667 1.28971;60;80
01/01/2023 11:29;48.767088333333334 -0.5520116666666667;90;90
01/01/2023 11:29;46.21559666666667 -0.15757833333333335;93;90
01/01/2023 11:29;49.862455 4.629083333333333;74;80
01/01/2023 11:29;49.86361 4.629688333333333;65;80
01/01/2023 11:29;48.857575 4.172381666666666;87;90
01/01/2023 11:29;48.355691666666665 7.2444733333333335;45;80
01/01/2023 11:30;47.94060666666667 5.777028333333333;86;90
01/01/2023 11:30;45.748198333333335 1.2883966666666666;59;80
01/01/2023 11:30;48.75964166666667 -0.5321366666666667;101;90
01/01/2023 11:30;49.033251666666665 7.947081666666667;39;80
01/01/2023 11:30;48.84643333333333 4.153991666666666;95;90
01/01/2023 11:30;48.362345 7.234586666666667;37;80
01/01/2023 11:30;48.989376666666665 6.425036666666666;71;80
01/01/2023 11:31;45.73956666666667 1.2822166666666668;82;80
01/01/2023 11:31;45.73322833333334 1.2702016666666667;76;80
01/01/2023 11:31;48.363483333333335 7.224116666666666;50;80
01/01/2023 11:31;48.990925 6.42979;36;80
01/01/2023 11:31;48.48152 -3.872098333333333;77;80
01/01/2023 11:31;48.48036666666667 -3.8728983333333336;85;80
01/01/2023 11:32;45.729995 1.2654916666666667;80;80
01/01/2023 11:32;45.73155666666667 1.2681383333333334;87;80
01/01/2023 11:32;45.73207 1.268745;78;80
01/01/2023 11:32;45.72591833333333 1.258005;72;80
01/01/2023 11:32;45.73207 1.268745;78;80
01/01/2023 11:32;49.88937166666667 4.701438333333334;97;80
01/01/2023 11:32;48.49497 -3.8694366666666666;75;80
01/01/2023 11:33;45.722683333333336 1.2549733333333333;90;90
01/01/2023 11:33;45.72204833333333 1.2541316666666666;82;90
01/01/2023 11:33;46.217501666666664 -0.12552166666666667;85;70
01/01/2023 11:33;46.21564333333333 -0.11939666666666666;84;80
01/01/2023 11:33;49.904043333333334 4.637616666666666;77;90
01/01/2023 11:33;49.901781666666665 4.6347483333333335;85;80
01/01/2023 11:33;48.83085 4.125423333333333;84;90
01/01/2023 11:34;47.954568333333334 5.739051666666667;54;80
01/01/2023 11:34;49.02807166666667 7.902631666666666;68;70
01/01/2023 11:34;46.21181833333333 -0.11292666666666666;83;80
01/01/2023 11:34;49.912843333333335 4.641985;54;90
01/01/2023 11:34;49.912933333333335 4.642188333333333;70;90
01/01/2023 11:34;48.98023166666667 6.464146666666666;33;80
01/01/2023 11:34;48.89125333333333 5.838658333333333;115;80
01/01/2023 11:35;47.955 5.731563333333334;49;80
01/01/2023 11:35;47.95502 5.731201666666667;51;80
01/01/2023 11:35;49.175995 6.916993333333333;48;90
01/01/2023 11:35;49.178401666666666 6.920983333333333;54;70
01/01/2023 11:35;49.17674 6.918755;76;90
01/01/2023 11:35;48.22383166666667 5.285835;54;80
01/01/2023 11:35;48.51005166666667 -3.8731366666666664;47;80
01/01/2023 11:35;48.5084 -3.8740983333333334;41;80
01/01/2023 11:35;48.507205 -3.8747483333333332;40;80
01/01/2023 11:35;48.508293333333334 -3.874155;38;80
01/01/2023 11:35;48.88545666666667 5.844833333333334;87;80
01/01/2023 11:35;48.88803166666667 5.8421183333333335;81;80
01/01/2023 11:35;48.88247333333333 5.8458516666666664;90;80
01/01/2023 11:36;47.95630166666667 5.710225;103;90
